id,name,duration,path,call_type,call_status,work_code,created_at,agent_info
564,EC5977042075760032023102322060138.wav,00:12:43,media/1698392923/EC5977042075760032023102322060138.wav,ptcl,In Progress,,2023-10-27 07:48:44,
563,EC8050521016709142023102322011017.wav,00:07:06,media/1698392923/EC8050521016709142023102322011017.wav,ptcl,In Progress,,2023-10-27 07:48:44,
562,EC8050521016705032023102322152438.wav,00:03:19,media/1698392923/EC8050521016705032023102322152438.wav,ptcl,In Progress,,2023-10-27 07:48:43,
561,EC8050521016747672023102322101986.wav,00:03:57,media/1698392923/EC8050521016747672023102322101986.wav,ptcl,In Progress,,2023-10-27 07:48:43,
560,EC8049721012753872023102321464624.wav,00:03:31,media/1698392923/EC8049721012753872023102321464624.wav,ptcl,In Progress,,2023-10-27 07:48:43,
559,EC8049721012697762023102322124243.wav,00:07:04,media/1698392923/EC8049721012697762023102322124243.wav,ptcl,In Progress,,2023-10-27 07:48:43,
558,EC8049721012748392023102321515348.wav,00:01:58,media/1698392923/EC8049721012748392023102321515348.wav,ptcl,In Progress,,2023-10-27 07:48:43,
557,EC8049521069742232023102321512932.wav,00:09:04,media/1698392922/EC8049521069742232023102321512932.wav,ptcl,In Progress,,2023-10-27 07:48:43,
556,EC8049721012693002023102321553121.wav,00:04:26,media/1698392922/EC8049721012693002023102321553121.wav,ptcl,In Progress,,2023-10-27 07:48:43,
555,EC5977042075738652023102321513217.wav,00:00:40,media/1698392922/EC5977042075738652023102321513217.wav,ptcl,In Progress,,2023-10-27 07:48:42,
554,EC8049521069744942023102322125565.wav,00:03:53,media/1698392922/EC8049521069744942023102322125565.wav,ptcl,In Progress,,2023-10-27 07:48:42,
553,EC8049521069752832023102321484510.wav,00:01:03,media/1698392922/EC8049521069752832023102321484510.wav,ptcl,In Progress,,2023-10-27 07:48:42,
552,EC8049521069739282023102322071878.wav,00:02:38,media/1698392922/EC8049521069739282023102322071878.wav,ptcl,In Progress,,2023-10-27 07:48:42,
551,EC5977042075748462023102321532930.wav,00:03:49,media/1698392921/EC5977042075748462023102321532930.wav,ptcl,In Progress,,2023-10-27 07:48:42,
550,EC8049421537747612023102322003411.wav,00:05:07,media/1698392921/EC8049421537747612023102322003411.wav,ptcl,In Progress,,2023-10-27 07:48:42,
549,EC8049521069735482023102322024139.wav,00:02:44,media/1698392921/EC8049521069735482023102322024139.wav,ptcl,In Progress,,2023-10-27 07:48:42,
548,EC8049421537665032023102322101899.wav,00:02:03,media/1698392921/EC8049421537665032023102322101899.wav,ptcl,In Progress,,2023-10-27 07:48:42,
547,EC8049121066753012023102322094291.wav,00:03:56,media/1698392921/EC8049121066753012023102322094291.wav,ptcl,In Progress,,2023-10-27 07:48:42,
546,EC8049421537733492023102322130904.wav,00:02:22,media/1698392921/EC8049421537733492023102322130904.wav,ptcl,In Progress,,2023-10-27 07:48:42,
545,EC5977042075738852023102321583285.wav,00:01:39,media/1698392921/EC5977042075738852023102321583285.wav,ptcl,In Progress,,2023-10-27 07:48:41,
544,EC8049121066748412023102322064532.wav,00:00:52,media/1698392921/EC8049121066748412023102322064532.wav,ptcl,In Progress,,2023-10-27 07:48:41,
543,EC8049121066696552023102322004852.wav,00:04:18,media/1698392920/EC8049121066696552023102322004852.wav,ptcl,In Progress,,2023-10-27 07:48:41,
542,EC8049121066738112023102321555145.wav,00:03:09,media/1698392920/EC8049121066738112023102321555145.wav,ptcl,In Progress,,2023-10-27 07:48:41,
541,EC8049121066705452023102322145278.wav,00:01:52,media/1698392920/EC8049121066705452023102322145278.wav,ptcl,In Progress,,2023-10-27 07:48:41,
540,EC8048021549709312023102322024365.wav,00:15:45,media/1698392919/EC8048021549709312023102322024365.wav,ptcl,In Progress,,2023-10-27 07:48:41,
539,EC8048821518751492023102322135657.wav,00:07:48,media/1698392920/EC8048821518751492023102322135657.wav,ptcl,In Progress,,2023-10-27 07:48:40,
538,EC8048821518753002023102321564392.wav,00:06:25,media/1698392920/EC8048821518753002023102321564392.wav,ptcl,In Progress,,2023-10-27 07:48:40,
537,EC8048021549757592023102321511669.wav,00:06:03,media/1698392920/EC8048021549757592023102321511669.wav,ptcl,In Progress,,2023-10-27 07:48:40,
536,EC8048821518703142023102322051211.wav,00:05:25,media/1698392920/EC8048821518703142023102322051211.wav,ptcl,In Progress,,2023-10-27 07:48:40,
535,EC8048821518746472023102321454946.wav,00:02:07,media/1698392920/EC8048821518746472023102321454946.wav,ptcl,In Progress,,2023-10-27 07:48:40,
534,EC8047721008753542023102322073831.wav,00:05:56,media/1698392919/EC8047721008753542023102322073831.wav,ptcl,In Progress,,2023-10-27 07:48:40,
533,EC8048021549658142023102321593514.wav,00:00:58,media/1698392919/EC8048021549658142023102321593514.wav,ptcl,In Progress,,2023-10-27 07:48:39,
532,EC8047721008753872023102321490408.wav,00:01:38,media/1698392919/EC8047721008753872023102321490408.wav,ptcl,In Progress,,2023-10-27 07:48:39,
531,EC8047721008753892023102322151050.wav,00:01:24,media/1698392919/EC8047721008753892023102322151050.wav,ptcl,In Progress,,2023-10-27 07:48:39,
530,EC8047621514742282023102322004781.wav,00:13:40,media/1698392918/EC8047621514742282023102322004781.wav,ptcl,In Progress,,2023-10-27 07:48:39,
529,EC8047721008744282023102322000342.wav,00:05:44,media/1698392919/EC8047721008744282023102322000342.wav,ptcl,In Progress,,2023-10-27 07:48:39,
528,EC8047721008744532023102321553202.wav,00:02:24,media/1698392918/EC8047721008744532023102321553202.wav,ptcl,In Progress,,2023-10-27 07:48:39,
527,EC8047621514740382023102321534131.wav,00:05:12,media/1698392918/EC8047621514740382023102321534131.wav,ptcl,In Progress,,2023-10-27 07:48:39,
526,EC8047721008728962023102321515427.wav,00:02:15,media/1698392918/EC8047721008728962023102321515427.wav,ptcl,In Progress,,2023-10-27 07:48:39,
525,EC8047521294727102023102322100120.wav,00:13:15,media/1698392917/EC8047521294727102023102322100120.wav,ptcl,In Progress,,2023-10-27 07:48:38,
524,EC8047621514697752023102321450817.wav,00:02:11,media/1698392918/EC8047621514697752023102321450817.wav,ptcl,In Progress,,2023-10-27 07:48:38,
523,EC5970942102767672023102322050354.wav,00:04:56,media/1698392918/EC5970942102767672023102322050354.wav,ptcl,In Progress,,2023-10-27 07:48:38,
522,EC8047521294679872023102322051117.wav,00:03:01,media/1698392917/EC8047521294679872023102322051117.wav,ptcl,In Progress,,2023-10-27 07:48:38,
521,EC8045742062753272023102322054725.wav,00:04:38,media/1698392917/EC8045742062753272023102322054725.wav,ptcl,In Progress,,2023-10-27 07:48:38,
520,EC8045742062764292023102322005515.wav,00:03:23,media/1698392917/EC8045742062764292023102322005515.wav,ptcl,In Progress,,2023-10-27 07:48:38,
519,EC8045742062665182023102321492924.wav,00:04:40,media/1698392917/EC8045742062665182023102321492924.wav,ptcl,In Progress,,2023-10-27 07:48:37,
518,EC8045742062738442023102321562385.wav,00:02:53,media/1698392917/EC8045742062738442023102321562385.wav,ptcl,In Progress,,2023-10-27 07:48:37,
517,EC5970942102766392023102322125779.wav,00:02:23,media/1698392917/EC5970942102766392023102322125779.wav,ptcl,In Progress,,2023-10-27 07:48:37,
516,EC8044742659771802023102321450950.wav,00:02:22,media/1698392916/EC8044742659771802023102321450950.wav,ptcl,In Progress,,2023-10-27 07:48:37,
515,EC8043142571778022023102322080377.wav,00:01:19,media/1698392916/EC8043142571778022023102322080377.wav,ptcl,In Progress,,2023-10-27 07:48:37,
514,EC8043142571757332023102321483383.wav,00:06:24,media/1698392916/EC8043142571757332023102321483383.wav,ptcl,In Progress,,2023-10-27 07:48:37,
513,EC8042221203737862023102321455974.wav,00:11:54,media/1698392916/EC8042221203737862023102321455974.wav,ptcl,In Progress,,2023-10-27 07:48:36,
512,EC8043142571765792023102321520860.wav,00:01:55,media/1698392916/EC8043142571765792023102321520860.wav,ptcl,In Progress,,2023-10-27 07:48:36,
511,EC8043142571765502023102321594817.wav,00:06:12,media/1698392916/EC8043142571765502023102321594817.wav,ptcl,In Progress,,2023-10-27 07:48:36,
510,EC8043142571738072023102321452154.wav,00:01:15,media/1698392916/EC8043142571738072023102321452154.wav,ptcl,In Progress,,2023-10-27 07:48:36,
509,EC8041521106756532023102321513590.wav,00:05:06,media/1698392915/EC8041521106756532023102321513590.wav,ptcl,In Progress,,2023-10-27 07:48:36,
508,EC8041521106725192023102321445146.wav,00:05:06,media/1698392915/EC8041521106725192023102321445146.wav,ptcl,In Progress,,2023-10-27 07:48:36,
507,EC8041121102776672023102321493855.wav,00:04:20,media/1698392915/EC8041121102776672023102321493855.wav,ptcl,In Progress,,2023-10-27 07:48:36,
506,EC8040621014756222023102321440300.wav,00:08:51,media/1698392915/EC8040621014756222023102321440300.wav,ptcl,In Progress,,2023-10-27 07:48:35,
505,EC8041121102680242023102321560177.wav,00:01:04,media/1698392915/EC8041121102680242023102321560177.wav,ptcl,In Progress,,2023-10-27 07:48:35,
504,EC8040621014733982023102322093843.wav,00:09:31,media/1698392914/EC8040621014733982023102322093843.wav,ptcl,In Progress,,2023-10-27 07:48:35,
503,EC8040621014749452023102321543731.wav,00:01:56,media/1698392915/EC8040621014749452023102321543731.wav,ptcl,In Progress,,2023-10-27 07:48:35,
502,EC8040621014746462023102322050178.wav,00:02:37,media/1698392914/EC8040621014746462023102322050178.wav,ptcl,In Progress,,2023-10-27 07:48:35,
501,EC8040621014744932023102321592499.wav,00:03:31,media/1698392914/EC8040621014744932023102321592499.wav,ptcl,In Progress,,2023-10-27 07:48:35,
500,EC8040421531696542023102321480161.wav,00:07:05,media/1698392914/EC8040421531696542023102321480161.wav,ptcl,In Progress,,2023-10-27 07:48:34,
499,EC8040421531756542023102322024134.wav,00:06:04,media/1698392914/EC8040421531756542023102322024134.wav,ptcl,In Progress,,2023-10-27 07:48:34,
498,EC8040421531749062023102322103912.wav,00:05:03,media/1698392914/EC8040421531749062023102322103912.wav,ptcl,In Progress,,2023-10-27 07:48:34,
497,EC8038642776767632023102322090586.wav,00:07:57,media/1698392913/EC8038642776767632023102322090586.wav,ptcl,In Progress,,2023-10-27 07:48:34,
496,EC8040421531705012023102321575284.wav,00:02:46,media/1698392914/EC8040421531705012023102321575284.wav,ptcl,In Progress,,2023-10-27 07:48:34,
495,EC8038642776765152023102321561519.wav,00:08:24,media/1698392913/EC8038642776765152023102321561519.wav,ptcl,In Progress,,2023-10-27 07:48:34,
494,EC8037142744775232023102321443132.wav,00:01:43,media/1698392913/EC8037142744775232023102321443132.wav,ptcl,In Progress,,2023-10-27 07:48:33,
493,EC8037142744770332023102321513673.wav,00:02:56,media/1698392913/EC8037142744770332023102321513673.wav,ptcl,In Progress,,2023-10-27 07:48:33,
492,EC8037142744770682023102322012170.wav,00:03:07,media/1698392913/EC8037142744770682023102322012170.wav,ptcl,In Progress,,2023-10-27 07:48:33,
491,EC8037142744767062023102321483264.wav,00:01:21,media/1698392913/EC8037142744767062023102321483264.wav,ptcl,In Progress,,2023-10-27 07:48:33,
490,EC8037142744740382023102321570268.wav,00:02:44,media/1698392913/EC8037142744740382023102321570268.wav,ptcl,In Progress,,2023-10-27 07:48:33,
489,EC8037042595002023102322154657.wav,00:06:42,media/1698392912/EC8037042595002023102322154657.wav,ptcl,In Progress,,2023-10-27 07:48:33,
488,EC8037042595002023102322010473.wav,00:07:18,media/1698392912/EC8037042595002023102322010473.wav,ptcl,In Progress,,2023-10-27 07:48:33,
487,EC8037142744760302023102322061120.wav,00:03:32,media/1698392912/EC8037142744760302023102322061120.wav,ptcl,In Progress,,2023-10-27 07:48:33,
486,EC8037042595002023102322103407.wav,00:04:09,media/1698392912/EC8037042595002023102322103407.wav,ptcl,In Progress,,2023-10-27 07:48:32,
485,EC8037042595002023102321493899.wav,00:06:44,media/1698392911/EC8037042595002023102321493899.wav,ptcl,In Progress,,2023-10-27 07:48:32,
484,EC8036242550752902023102321470553.wav,00:19:37,media/1698392911/EC8036242550752902023102321470553.wav,ptcl,In Progress,,2023-10-27 07:48:32,
483,EC8036842788776802023102322013243.wav,00:03:26,media/1698392911/EC8036842788776802023102322013243.wav,ptcl,In Progress,,2023-10-27 07:48:32,
482,EC8037042595002023102321590697.wav,00:00:27,media/1698392911/EC8037042595002023102321590697.wav,ptcl,In Progress,,2023-10-27 07:48:32,
481,EC8036842788769182023102321554211.wav,00:04:07,media/1698392911/EC8036842788769182023102321554211.wav,ptcl,In Progress,,2023-10-27 07:48:32,
480,EC8036842788762072023102322104526.wav,00:05:05,media/1698392911/EC8036842788762072023102322104526.wav,ptcl,In Progress,,2023-10-27 07:48:32,
479,EC8036842788753992023102321490848.wav,00:00:35,media/1698392911/EC8036842788753992023102321490848.wav,ptcl,In Progress,,2023-10-27 07:48:31,
478,EC8036242550761072023102322154456.wav,00:03:47,media/1698392911/EC8036242550761072023102322154456.wav,ptcl,In Progress,,2023-10-27 07:48:31,
477,EC8036842788748192023102321511899.wav,00:02:38,media/1698392911/EC8036842788748192023102321511899.wav,ptcl,In Progress,,2023-10-27 07:48:31,
476,EC8036842788751732023102322065941.wav,00:01:32,media/1698392910/EC8036842788751732023102322065941.wav,ptcl,In Progress,,2023-10-27 07:48:31,
475,EC8035451158765152023102321575017.wav,00:04:11,media/1698392910/EC8035451158765152023102321575017.wav,ptcl,In Progress,,2023-10-27 07:48:31,
474,EC5970942102765922023102321532415.wav,00:01:26,media/1698392910/EC5970942102765922023102321532415.wav,ptcl,In Progress,,2023-10-27 07:48:31,
473,EC8035451158764382023102321475121.wav,00:01:18,media/1698392910/EC8035451158764382023102321475121.wav,ptcl,In Progress,,2023-10-27 07:48:30,
472,EC8035451158752452023102322024770.wav,00:08:32,media/1698392910/EC8035451158752452023102322024770.wav,ptcl,In Progress,,2023-10-27 07:48:30,
471,EC8035451158763072023102321541653.wav,00:02:36,media/1698392910/EC8035451158763072023102321541653.wav,ptcl,In Progress,,2023-10-27 07:48:30,
470,EC5970942102752442023102321495250.wav,00:02:08,media/1698392910/EC5970942102752442023102321495250.wav,ptcl,In Progress,,2023-10-27 07:48:30,
469,EC8034751141748582023102322130206.wav,00:09:47,media/1698392909/EC8034751141748582023102322130206.wav,ptcl,In Progress,,2023-10-27 07:48:30,
468,EC8035451158751242023102322154300.wav,00:06:50,media/1698392909/EC8035451158751242023102322154300.wav,ptcl,In Progress,,2023-10-27 07:48:30,
467,EC8035451158694842023102321514881.wav,00:00:58,media/1698392909/EC8035451158694842023102321514881.wav,ptcl,In Progress,,2023-10-27 07:48:30,
466,EC8034751141739292023102322065326.wav,00:05:36,media/1698392909/EC8034751141739292023102322065326.wav,ptcl,In Progress,,2023-10-27 07:48:29,
465,EC8034451182759992023102322070290.wav,00:02:46,media/1698392909/EC8034451182759992023102322070290.wav,ptcl,In Progress,,2023-10-27 07:48:29,
464,EC8034751141754992023102321594862.wav,00:00:00,media/1698392909/EC8034751141754992023102321594862.wav,ptcl,In Progress,,2023-10-27 07:48:29,
463,EC8034451182774482023102321504531.wav,00:03:17,media/1698392909/EC8034451182774482023102321504531.wav,ptcl,In Progress,,2023-10-27 07:48:29,
462,EC8034751141712912023102322001292.wav,00:02:37,media/1698392909/EC8034751141712912023102322001292.wav,ptcl,In Progress,,2023-10-27 07:48:29,
461,EC5970942102751922023102321443809.wav,00:04:07,media/1698392908/EC5970942102751922023102321443809.wav,ptcl,In Progress,,2023-10-27 07:48:29,
460,EC5970942102737442023102321562266.wav,00:03:11,media/1698392908/EC5970942102737442023102321562266.wav,ptcl,In Progress,,2023-10-27 07:48:29,
459,EC8034451182739452023102321571230.wav,00:02:37,media/1698392908/EC8034451182739452023102321571230.wav,ptcl,In Progress,,2023-10-27 07:48:29,
458,EC8031421002734262023102321472909.wav,00:06:19,media/1698392908/EC8031421002734262023102321472909.wav,ptcl,In Progress,,2023-10-27 07:48:28,
457,EC8034451182738002023102322033484.wav,00:02:42,media/1698392908/EC8034451182738002023102322033484.wav,ptcl,In Progress,,2023-10-27 07:48:28,
456,EC8034451182737392023102321452343.wav,00:03:58,media/1698392908/EC8034451182737392023102321452343.wav,ptcl,In Progress,,2023-10-27 07:48:28,
455,EC8031421002697842023102321575743.wav,00:03:41,media/1698392908/EC8031421002697842023102321575743.wav,ptcl,In Progress,,2023-10-27 07:48:28,
454,EC8030821154730262023102321490815.wav,00:02:33,media/1698392908/EC8030821154730262023102321490815.wav,ptcl,In Progress,,2023-10-27 07:48:28,
453,EC8030421259719752023102321504113.wav,00:07:29,media/1698392907/EC8030421259719752023102321504113.wav,ptcl,In Progress,,2023-10-27 07:48:28,
452,EC8030421259749522023102321475972.wav,00:00:55,media/1698392907/EC8030421259749522023102321475972.wav,ptcl,In Progress,,2023-10-27 07:48:28,
451,EC8029551109771072023102322022657.wav,00:02:33,media/1698392907/EC8029551109771072023102322022657.wav,ptcl,In Progress,,2023-10-27 07:48:28,
450,EC8025821075752302023102322065806.wav,00:03:21,media/1698392907/EC8025821075752302023102322065806.wav,ptcl,In Progress,,2023-10-27 07:48:27,
449,EC8025821075721592023102322003406.wav,00:05:20,media/1698392907/EC8025821075721592023102322003406.wav,ptcl,In Progress,,2023-10-27 07:48:27,
448,EC8029551109749362023102321501805.wav,00:02:59,media/1698392907/EC8029551109749362023102321501805.wav,ptcl,In Progress,,2023-10-27 07:48:27,
447,EC5970942102712332023102321595884.wav,00:03:27,media/1698392907/EC5970942102712332023102321595884.wav,ptcl,In Progress,,2023-10-27 07:48:27,
446,EC8025821075692422023102321560386.wav,00:03:57,media/1698392906/EC8025821075692422023102321560386.wav,ptcl,In Progress,,2023-10-27 07:48:27,
445,EC8025821075709152023102322135766.wav,00:03:23,media/1698392906/EC8025821075709152023102322135766.wav,ptcl,In Progress,,2023-10-27 07:48:27,
444,EC8025821075678132023102321513265.wav,00:03:10,media/1698392906/EC8025821075678132023102321513265.wav,ptcl,In Progress,,2023-10-27 07:48:27,
443,EC8024921273769972023102322020716.wav,00:01:05,media/1698392906/EC8024921273769972023102322020716.wav,ptcl,In Progress,,2023-10-27 07:48:27,
442,EC5950942074774072023102322040951.wav,00:07:35,media/1698392906/EC5950942074774072023102322040951.wav,ptcl,In Progress,,2023-10-27 07:48:26,
441,EC8024921273773412023102322082259.wav,00:01:55,media/1698392906/EC8024921273773412023102322082259.wav,ptcl,In Progress,,2023-10-27 07:48:26,
440,EC8024921273755222023102321581779.wav,00:03:02,media/1698392906/EC8024921273755222023102321581779.wav,ptcl,In Progress,,2023-10-27 07:48:26,
439,EC8024921273762812023102321503997.wav,00:03:22,media/1698392906/EC8024921273762812023102321503997.wav,ptcl,In Progress,,2023-10-27 07:48:26,
438,EC8024921273752282023102322042185.wav,00:03:15,media/1698392906/EC8024921273752282023102322042185.wav,ptcl,In Progress,,2023-10-27 07:48:26,
437,EC8024542079760572023102322103678.wav,00:09:55,media/1698392905/EC8024542079760572023102322103678.wav,ptcl,In Progress,,2023-10-27 07:48:26,
436,EC8024921273750182023102321552946.wav,00:01:37,media/1698392905/EC8024921273750182023102321552946.wav,ptcl,In Progress,,2023-10-27 07:48:26,
435,EC8024542079772362023102322005999.wav,00:03:55,media/1698392905/EC8024542079772362023102322005999.wav,ptcl,In Progress,,2023-10-27 07:48:26,
434,EC8024921273694862023102322142845.wav,00:01:12,media/1698392905/EC8024921273694862023102322142845.wav,ptcl,In Progress,,2023-10-27 07:48:25,
433,EC8024542079764722023102322064435.wav,00:02:49,media/1698392905/EC8024542079764722023102322064435.wav,ptcl,In Progress,,2023-10-27 07:48:25,
432,EC8024542079751582023102321512316.wav,00:07:05,media/1698392905/EC8024542079751582023102321512316.wav,ptcl,In Progress,,2023-10-27 07:48:25,
431,EC8024542079755862023102321470919.wav,00:02:37,media/1698392905/EC8024542079755862023102321470919.wav,ptcl,In Progress,,2023-10-27 07:48:25,
430,EC8023442674769932023102321455548.wav,00:06:19,media/1698392904/EC8023442674769932023102321455548.wav,ptcl,In Progress,,2023-10-27 07:48:25,
429,EC8023442674775882023102322050125.wav,00:02:34,media/1698392904/EC8023442674775882023102322050125.wav,ptcl,In Progress,,2023-10-27 07:48:25,
428,EC8024542079743682023102321585535.wav,00:00:23,media/1698392904/EC8024542079743682023102321585535.wav,ptcl,In Progress,,2023-10-27 07:48:25,
427,EC8023442674772932023102321540259.wav,00:03:10,media/1698392904/EC8023442674772932023102321540259.wav,ptcl,In Progress,,2023-10-27 07:48:25,
426,EC8023442674768482023102322131381.wav,00:03:17,media/1698392904/EC8023442674768482023102322131381.wav,ptcl,In Progress,,2023-10-27 07:48:24,
425,EC8023442674753652023102322093006.wav,00:03:00,media/1698392904/EC8023442674753652023102322093006.wav,ptcl,In Progress,,2023-10-27 07:48:24,
424,EC8023142643776462023102322053214.wav,00:06:17,media/1698392903/EC8023142643776462023102322053214.wav,ptcl,In Progress,,2023-10-27 07:48:24,
423,EC8023442674747892023102321592973.wav,00:03:21,media/1698392904/EC8023442674747892023102321592973.wav,ptcl,In Progress,,2023-10-27 07:48:24,
422,EC8023142643767992023102321441814.wav,00:05:23,media/1698392903/EC8023142643767992023102321441814.wav,ptcl,In Progress,,2023-10-27 07:48:24,
421,EC8023142643752042023102321510455.wav,00:07:47,media/1698392903/EC8023142643752042023102321510455.wav,ptcl,In Progress,,2023-10-27 07:48:24,
420,EC8023142643766432023102322003514.wav,00:03:05,media/1698392903/EC8023142643766432023102322003514.wav,ptcl,In Progress,,2023-10-27 07:48:24,
419,EC8022651047766222023102321453895.wav,00:06:09,media/1698392903/EC8022651047766222023102321453895.wav,ptcl,In Progress,,2023-10-27 07:48:23,
418,EC8022651047768062023102321531920.wav,00:01:49,media/1698392903/EC8022651047768062023102321531920.wav,ptcl,In Progress,,2023-10-27 07:48:23,
417,EC8022651047762022023102321572017.wav,00:03:34,media/1698392903/EC8022651047762022023102321572017.wav,ptcl,In Progress,,2023-10-27 07:48:23,
416,EC8022651047737652023102322061078.wav,00:09:37,media/1698392902/EC8022651047737652023102322061078.wav,ptcl,In Progress,,2023-10-27 07:48:23,
415,EC8022651047747542023102321561339.wav,00:00:03,media/1698392902/EC8022651047747542023102321561339.wav,ptcl,In Progress,,2023-10-27 07:48:23,
414,EC8022651047739182023102322033245.wav,00:00:55,media/1698392902/EC8022651047739182023102322033245.wav,ptcl,In Progress,,2023-10-27 07:48:23,
413,EC8020221031751862023102321565919.wav,00:05:17,media/1698392902/EC8020221031751862023102321565919.wav,ptcl,In Progress,,2023-10-27 07:48:23,
412,EC8020221031750162023102322085293.wav,00:04:05,media/1698392902/EC8020221031750162023102322085293.wav,ptcl,In Progress,,2023-10-27 07:48:22,
411,EC8020221031737952023102322140090.wav,00:01:05,media/1698392902/EC8020221031737952023102322140090.wav,ptcl,In Progress,,2023-10-27 07:48:22,
410,EC8019821071731832023102321461575.wav,00:05:36,media/1698392902/EC8019821071731832023102321461575.wav,ptcl,In Progress,,2023-10-27 07:48:22,
409,EC8019121097738782023102321552171.wav,00:05:25,media/1698392902/EC8019121097738782023102321552171.wav,ptcl,In Progress,,2023-10-27 07:48:22,
408,EC8019821071753742023102321452615.wav,00:00:10,media/1698392902/EC8019821071753742023102321452615.wav,ptcl,In Progress,,2023-10-27 07:48:22,
407,EC8019821071737132023102321442844.wav,00:00:24,media/1698392902/EC8019821071737132023102321442844.wav,ptcl,In Progress,,2023-10-27 07:48:22,
406,EC8016642605764322023102322065016.wav,00:06:04,media/1698392901/EC8016642605764322023102322065016.wav,ptcl,In Progress,,2023-10-27 07:48:22,
405,EC8011442573002023102322153246.wav,00:08:49,media/1698392901/EC8011442573002023102322153246.wav,ptcl,In Progress,,2023-10-27 07:48:21,
404,EC8016642605773112023102322131951.wav,00:02:10,media/1698392901/EC8016642605773112023102322131951.wav,ptcl,Completed,,2023-10-27 07:48:21,
403,EC8016642605738162023102321582687.wav,00:04:44,media/1698392901/EC8016642605738162023102321582687.wav,ptcl,In Progress,,2023-10-27 07:48:21,
402,EC8016642605687112023102322041395.wav,00:01:22,media/1698392901/EC8016642605687112023102322041395.wav,ptcl,In Progress,,2023-10-27 07:48:21,
401,EC8010221093730782023102322095031.wav,00:15:45,media/1698392900/EC8010221093730782023102322095031.wav,ptcl,Completed,,2023-10-27 07:48:21,
400,EC8010221093688492023102321563682.wav,00:08:00,media/1698392900/EC8010221093688492023102321563682.wav,ptcl,Completed,,2023-10-27 07:48:21,
399,EC8011442573002023102322104290.wav,00:04:00,media/1698392900/EC8011442573002023102322104290.wav,ptcl,Completed,,2023-10-27 07:48:20,
398,EC8010221093748532023102322061550.wav,00:02:27,media/1698392900/EC8010221093748532023102322061550.wav,ptcl,Completed,,2023-10-27 07:48:20,
397,EC8011442573002023102321442865.wav,00:01:07,media/1698392900/EC8011442573002023102321442865.wav,ptcl,Completed,,2023-10-27 07:48:20,
396,EC8009521257752162023102321493094.wav,00:11:32,media/1698392900/EC8009521257752162023102321493094.wav,ptcl,Completed,,2023-10-27 07:48:20,
395,EC5950942074772512023102321572192.wav,00:03:31,media/1698392899/EC5950942074772512023102321572192.wav,ptcl,Completed,,2023-10-27 07:48:20,
394,EC8009521257749742023102321475463.wav,00:00:12,media/1698392899/EC8009521257749742023102321475463.wav,ptcl,Completed,,2023-10-27 07:48:20,
393,EC8006242763777562023102321550562.wav,00:05:14,media/1698392899/EC8006242763777562023102321550562.wav,ptcl,Completed,,2023-10-27 07:48:19,
392,EC8006242763770742023102322012627.wav,00:03:24,media/1698392899/EC8006242763770742023102322012627.wav,ptcl,Completed,,2023-10-27 07:48:19,
391,EC8006242763768752023102321473749.wav,00:04:13,media/1698392898/EC8006242763768752023102321473749.wav,ptcl,Completed,,2023-10-27 07:48:19,
390,EC8006242763773682023102321532419.wav,00:00:24,media/1698392899/EC8006242763773682023102321532419.wav,ptcl,Completed,,2023-10-27 07:48:19,
389,EC8006242763765512023102322061526.wav,00:04:37,media/1698392898/EC8006242763765512023102322061526.wav,ptcl,Completed,,2023-10-27 07:48:19,
388,EC8005251013737732023102321584297.wav,00:14:57,media/1698392898/EC8005251013737732023102321584297.wav,ptcl,Completed,,2023-10-27 07:48:19,
387,EC5950942074755182023102322153368.wav,00:01:01,media/1698392898/EC5950942074755182023102322153368.wav,ptcl,Completed,,2023-10-27 07:48:19,
386,EC8006242763761472023102321452808.wav,00:01:33,media/1698392898/EC8006242763761472023102321452808.wav,ptcl,Completed,,2023-10-27 07:48:18,
385,EC8005251013745012023102321562635.wav,00:01:44,media/1698392898/EC8005251013745012023102321562635.wav,ptcl,Completed,,2023-10-27 07:48:18,
384,EC8005251013757462023102321465375.wav,00:01:27,media/1698392898/EC8005251013757462023102321465375.wav,ptcl,Completed,,2023-10-27 07:48:18,
383,EC8005251013728782023102321452116.wav,00:01:14,media/1698392898/EC8005251013728782023102321452116.wav,ptcl,Completed,,2023-10-27 07:48:18,
382,EC8001821208665132023102321525236.wav,00:16:15,media/1698392897/EC8001821208665132023102321525236.wav,ptcl,Completed,,2023-10-27 07:48:18,
381,EC8001921052756362023102322034093.wav,00:04:11,media/1698392897/EC8001921052756362023102322034093.wav,ptcl,Completed,,2023-10-27 07:48:18,
380,EC5950942074750252023102322123381.wav,00:02:33,media/1698392897/EC5950942074750252023102322123381.wav,ptcl,Completed,,2023-10-27 07:48:18,
379,EC8001921052714402023102321515831.wav,00:03:18,media/1698392897/EC8001921052714402023102321515831.wav,ptcl,Completed,,2023-10-27 07:48:17,
378,EC5936742548777112023102322040714.wav,00:04:37,media/1698392897/EC5936742548777112023102322040714.wav,ptcl,Completed,,2023-10-27 07:48:17,
377,EC8001821208739082023102322123844.wav,00:06:06,media/1698392897/EC8001821208739082023102322123844.wav,ptcl,Completed,,2023-10-27 07:48:17,
376,EC6058151142755122023102321580134.wav,00:04:55,media/1698392896/EC6058151142755122023102321580134.wav,ptcl,Completed,,2023-10-27 07:48:17,
